	sent_index	word_index	word	region	condition
469	3	19	<eos>	End	what_no-gap_adj-back
470	4	0	I	prefix	what_no-gap_adj-back
471	4	1	know	prefix	what_no-gap_adj-back
472	4	2	what	what	what_no-gap_adj-back
473	4	3	the	adjunct setup	what_no-gap_adj-back
474	4	4	kids	adjunct setup	what_no-gap_adj-back
475	4	5	went	adjunct setup	what_no-gap_adj-back
476	4	6	abroad	adjunct setup	what_no-gap_adj-back
477	4	7	because	preposition	what_no-gap_adj-back
478	4	8	they	subject	what_no-gap_adj-back
479	4	9	wanted	verb	what_no-gap_adj-back
480	4	10	to	verb	what_no-gap_adj-back
481	4	11	see	verb	what_no-gap_adj-back
482	4	12	the	object	what_no-gap_adj-back
483	4	13	pyramids	object	what_no-gap_adj-back
484	4	14	together	continuation	what_no-gap_adj-back
485	4	16	.	End	what_no-gap_adj-back
486	4	17	<eos>	End	what_no-gap_adj-back
487	0	0	I	prefix	what_gap_adj-back
488	0	1	know	prefix	what_gap_adj-back
489	0	2	who	what	what_gap_adj-back
490	0	3	the	adjunct setup	what_gap_adj-back
491	0	4	neighbor	adjunct setup	what_gap_adj-back
492	0	5	would	adjunct setup	what_gap_adj-back
493	0	6	go	adjunct setup	what_gap_adj-back
494	0	7	home	adjunct setup	what_gap_adj-back
495	0	8	before	preposition	what_gap_adj-back
496	0	9	he	subject	what_gap_adj-back
497	0	10	could	verb	what_gap_adj-back
498	0	11	meet	verb	what_gap_adj-back
499	0	12	with	verb	what_gap_adj-back
500	0	13	today	continuation	what_gap_adj-back
501	0	15	.	End	what_gap_adj-back
502	0	16	<eos>	End	what_gap_adj-back
503	1	0	I	prefix	what_gap_adj-back
504	1	1	know	prefix	what_gap_adj-back
505	1	2	who	what	what_gap_adj-back
506	1	3	the	adjunct setup	what_gap_adj-back
507	1	4	girl	adjunct setup	what_gap_adj-back
508	1	5	would	adjunct setup	what_gap_adj-back
509	1	6	go	adjunct setup	what_gap_adj-back
510	1	7	crazy	adjunct setup	what_gap_adj-back
511	1	8	if	preposition	what_gap_adj-back
512	1	9	she	subject	what_gap_adj-back
513	1	10	got	verb	what_gap_adj-back
514	1	11	married	verb	what_gap_adj-back
515	1	12	to	verb	what_gap_adj-back
516	1	13	now	continuation	what_gap_adj-back
517	1	15	.	End	what_gap_adj-back
518	1	16	<eos>	End	what_gap_adj-back
519	2	0	I	prefix	what_gap_adj-back
520	2	1	know	prefix	what_gap_adj-back
521	2	2	what	what	what_gap_adj-back
522	2	3	the	adjunct setup	what_gap_adj-back
523	2	4	man	adjunct setup	what_gap_adj-back
524	2	5	died	adjunct setup	what_gap_adj-back
525	2	6	before	preposition	what_gap_adj-back
526	2	7	he	subject	what_gap_adj-back
527	2	8	could	verb	what_gap_adj-back
528	2	9	do	verb	what_gap_adj-back
529	2	10	quickly	continuation	what_gap_adj-back
530	2	12	.	End	what_gap_adj-back
531	2	13	<eos>	End	what_gap_adj-back
532	3	0	I	prefix	what_gap_adj-back
533	3	1	know	prefix	what_gap_adj-back
534	3	2	what	what	what_gap_adj-back
535	3	3	the	adjunct setup	what_gap_adj-back
536	3	4	boy	adjunct setup	what_gap_adj-back
537	3	5	went	adjunct setup	what_gap_adj-back
538	3	6	to	adjunct setup	what_gap_adj-back
539	3	7	the	adjunct setup	what_gap_adj-back
540	3	8	hospital	adjunct setup	what_gap_adj-back
541	3	9	because	preposition	what_gap_adj-back
542	3	10	he	subject	what_gap_adj-back
543	3	11	was	verb	what_gap_adj-back
544	3	12	hit	verb	what_gap_adj-back
545	3	13	by	verb	what_gap_adj-back
546	3	14	yesterday	continuation	what_gap_adj-back
547	3	16	.	End	what_gap_adj-back
548	3	17	<eos>	End	what_gap_adj-back
549	4	0	I	prefix	what_gap_adj-back
550	4	1	know	prefix	what_gap_adj-back
551	4	2	what	what	what_gap_adj-back
552	4	3	the	adjunct setup	what_gap_adj-back
553	4	4	kids	adjunct setup	what_gap_adj-back
554	4	5	went	adjunct setup	what_gap_adj-back
555	4	6	abroad	adjunct setup	what_gap_adj-back
556	4	7	because	preposition	what_gap_adj-back
557	4	8	they	subject	what_gap_adj-back
558	4	9	wanted	verb	what_gap_adj-back
559	4	10	to	verb	what_gap_adj-back
560	4	11	see	verb	what_gap_adj-back
561	4	12	together	continuation	what_gap_adj-back
562	4	14	.	End	what_gap_adj-back
563	4	15	<eos>	End	what_gap_adj-back
564	0	0	I	prefix	that_no-gap_adj-front
565	0	1	know	prefix	that_no-gap_adj-front
566	0	2	that	that	that_no-gap_adj-front
567	0	3	before	preposition	that_no-gap_adj-front
568	0	4	he	subject	that_no-gap_adj-front
569	0	5	could	verb	that_no-gap_adj-front
570	0	6	meet	verb	that_no-gap_adj-front
571	0	7	with	verb	that_no-gap_adj-front
572	0	8	the	object	that_no-gap_adj-front
573	0	9	nanny	object	that_no-gap_adj-front
574	0	10	today	continuation	that_no-gap_adj-front
575	0	11	the	adjunct setup	that_no-gap_adj-front
576	0	12	neighbor	adjunct setup	that_no-gap_adj-front
577	0	13	would	adjunct setup	that_no-gap_adj-front
578	0	14	go	adjunct setup	that_no-gap_adj-front
579	0	15	home	adjunct setup	that_no-gap_adj-front
580	0	17	.	End	that_no-gap_adj-front
581	0	18	<eos>	End	that_no-gap_adj-front
582	1	0	I	prefix	that_no-gap_adj-front
583	1	1	know	prefix	that_no-gap_adj-front
584	1	2	that	that	that_no-gap_adj-front
585	1	3	if	preposition	that_no-gap_adj-front
586	1	4	she	subject	that_no-gap_adj-front
587	1	5	got	verb	that_no-gap_adj-front
588	1	6	married	verb	that_no-gap_adj-front
589	1	7	to	verb	that_no-gap_adj-front
590	1	8	a	object	that_no-gap_adj-front
591	1	9	sailor	object	that_no-gap_adj-front
592	1	10	now	continuation	that_no-gap_adj-front
593	1	11	the	adjunct setup	that_no-gap_adj-front
594	1	12	girl	adjunct setup	that_no-gap_adj-front
595	1	13	would	adjunct setup	that_no-gap_adj-front
596	1	14	go	adjunct setup	that_no-gap_adj-front
597	1	15	crazy	adjunct setup	that_no-gap_adj-front
598	1	17	.	End	that_no-gap_adj-front
599	1	18	<eos>	End	that_no-gap_adj-front
600	2	0	I	prefix	that_no-gap_adj-front
601	2	1	know	prefix	that_no-gap_adj-front
602	2	2	that	that	that_no-gap_adj-front
603	2	3	before	preposition	that_no-gap_adj-front
604	2	4	he	subject	that_no-gap_adj-front
605	2	5	could	verb	that_no-gap_adj-front
606	2	6	do	verb	that_no-gap_adj-front
607	2	7	the	object	that_no-gap_adj-front
608	2	8	job	object	that_no-gap_adj-front
609	2	9	quickly	continuation	that_no-gap_adj-front
610	2	10	the	adjunct setup	that_no-gap_adj-front
611	2	11	man	adjunct setup	that_no-gap_adj-front
612	2	12	died	adjunct setup	that_no-gap_adj-front
613	2	14	.	End	that_no-gap_adj-front
614	2	15	<eos>	End	that_no-gap_adj-front
615	3	0	I	prefix	that_no-gap_adj-front
616	3	1	know	prefix	that_no-gap_adj-front
617	3	2	that	that	that_no-gap_adj-front
618	3	3	because	preposition	that_no-gap_adj-front
619	3	4	he	subject	that_no-gap_adj-front
620	3	5	was	verb	that_no-gap_adj-front
621	3	6	hit	verb	that_no-gap_adj-front
622	3	7	by	verb	that_no-gap_adj-front
623	3	8	a	object	that_no-gap_adj-front
624	3	9	car	object	that_no-gap_adj-front
625	3	10	yesterday	continuation	that_no-gap_adj-front
626	3	11	the	adjunct setup	that_no-gap_adj-front
627	3	12	boy	adjunct setup	that_no-gap_adj-front
628	3	13	went	adjunct setup	that_no-gap_adj-front
629	3	14	to	adjunct setup	that_no-gap_adj-front
630	3	15	the	adjunct setup	that_no-gap_adj-front
631	3	16	hospital	adjunct setup	that_no-gap_adj-front
632	3	18	.	End	that_no-gap_adj-front
633	3	19	<eos>	End	that_no-gap_adj-front
634	4	0	I	prefix	that_no-gap_adj-front
635	4	1	know	prefix	that_no-gap_adj-front
636	4	2	that	that	that_no-gap_adj-front
637	4	3	because	preposition	that_no-gap_adj-front
638	4	4	they	subject	that_no-gap_adj-front
639	4	5	wanted	verb	that_no-gap_adj-front
640	4	6	to	verb	that_no-gap_adj-front
641	4	7	see	verb	that_no-gap_adj-front
642	4	8	the	object	that_no-gap_adj-front
643	4	9	pyramids	object	that_no-gap_adj-front
644	4	10	together	continuation	that_no-gap_adj-front
645	4	11	the	adjunct setup	that_no-gap_adj-front
646	4	12	kids	adjunct setup	that_no-gap_adj-front
647	4	13	went	adjunct setup	that_no-gap_adj-front
648	4	14	abroad	adjunct setup	that_no-gap_adj-front
649	4	16	.	End	that_no-gap_adj-front
650	4	17	<eos>	End	that_no-gap_adj-front
651	0	0	I	prefix	that_gap_adj-front
652	0	1	know	prefix	that_gap_adj-front
653	0	2	that	that	that_gap_adj-front
654	0	3	before	preposition	that_gap_adj-front
655	0	4	he	subject	that_gap_adj-front
656	0	5	could	verb	that_gap_adj-front
657	0	6	meet	verb	that_gap_adj-front
658	0	7	with	verb	that_gap_adj-front
659	0	8	today	continuation	that_gap_adj-front
660	0	9	the	adjunct setup	that_gap_adj-front
661	0	10	neighbor	adjunct setup	that_gap_adj-front
662	0	11	would	adjunct setup	that_gap_adj-front
663	0	12	go	adjunct setup	that_gap_adj-front
664	0	13	home	adjunct setup	that_gap_adj-front
665	0	15	.	End	that_gap_adj-front
666	0	16	<eos>	End	that_gap_adj-front
667	1	0	I	prefix	that_gap_adj-front
668	1	1	know	prefix	that_gap_adj-front
669	1	2	that	that	that_gap_adj-front
670	1	3	if	preposition	that_gap_adj-front
671	1	4	she	subject	that_gap_adj-front
672	1	5	got	verb	that_gap_adj-front
673	1	6	married	verb	that_gap_adj-front
674	1	7	to	verb	that_gap_adj-front
675	1	8	now	continuation	that_gap_adj-front
676	1	9	the	adjunct setup	that_gap_adj-front
677	1	10	girl	adjunct setup	that_gap_adj-front
678	1	11	would	adjunct setup	that_gap_adj-front
679	1	12	go	adjunct setup	that_gap_adj-front
680	1	13	crazy	adjunct setup	that_gap_adj-front
681	1	15	.	End	that_gap_adj-front
682	1	16	<eos>	End	that_gap_adj-front
683	2	0	I	prefix	that_gap_adj-front
684	2	1	know	prefix	that_gap_adj-front
685	2	2	that	that	that_gap_adj-front
686	2	3	before	preposition	that_gap_adj-front
687	2	4	he	subject	that_gap_adj-front
688	2	5	could	verb	that_gap_adj-front
689	2	6	do	verb	that_gap_adj-front
690	2	7	quickly	continuation	that_gap_adj-front
691	2	8	the	adjunct setup	that_gap_adj-front
692	2	9	man	adjunct setup	that_gap_adj-front
693	2	10	died	adjunct setup	that_gap_adj-front
694	2	12	.	End	that_gap_adj-front
695	2	13	<eos>	End	that_gap_adj-front
696	3	0	I	prefix	that_gap_adj-front
697	3	1	know	prefix	that_gap_adj-front
698	3	2	that	that	that_gap_adj-front
699	3	3	because	preposition	that_gap_adj-front
700	3	4	he	subject	that_gap_adj-front
701	3	5	was	verb	that_gap_adj-front
702	3	6	hit	verb	that_gap_adj-front
703	3	7	by	verb	that_gap_adj-front
704	3	8	yesterday	continuation	that_gap_adj-front
705	3	9	the	adjunct setup	that_gap_adj-front
706	3	10	boy	adjunct setup	that_gap_adj-front
707	3	11	went	adjunct setup	that_gap_adj-front
708	3	12	to	adjunct setup	that_gap_adj-front
709	3	13	the	adjunct setup	that_gap_adj-front
710	3	14	hospital	adjunct setup	that_gap_adj-front
711	3	16	.	End	that_gap_adj-front
712	3	17	<eos>	End	that_gap_adj-front
713	4	0	I	prefix	that_gap_adj-front
714	4	1	know	prefix	that_gap_adj-front
715	4	2	that	that	that_gap_adj-front
716	4	3	because	preposition	that_gap_adj-front
717	4	4	they	subject	that_gap_adj-front
718	4	5	wanted	verb	that_gap_adj-front
719	4	6	to	verb	that_gap_adj-front
720	4	7	see	verb	that_gap_adj-front
721	4	8	together	continuation	that_gap_adj-front
722	4	9	the	adjunct setup	that_gap_adj-front
723	4	10	kids	adjunct setup	that_gap_adj-front
724	4	11	went	adjunct setup	that_gap_adj-front
725	4	12	abroad	adjunct setup	that_gap_adj-front
726	4	14	.	End	that_gap_adj-front
727	4	15	<eos>	End	that_gap_adj-front
728	0	0	I	prefix	what_no-gap_adj-front
729	0	1	know	prefix	what_no-gap_adj-front
730	0	2	who	what	what_no-gap_adj-front
731	0	3	before	preposition	what_no-gap_adj-front
732	0	4	he	subject	what_no-gap_adj-front
733	0	5	could	verb	what_no-gap_adj-front
734	0	6	meet	verb	what_no-gap_adj-front
735	0	7	with	verb	what_no-gap_adj-front
736	0	8	the	object	what_no-gap_adj-front
737	0	9	nanny	object	what_no-gap_adj-front
738	0	10	today	continuation	what_no-gap_adj-front
739	0	11	the	adjunct setup	what_no-gap_adj-front
740	0	12	neighbor	adjunct setup	what_no-gap_adj-front
741	0	13	would	adjunct setup	what_no-gap_adj-front
742	0	14	go	adjunct setup	what_no-gap_adj-front
743	0	15	home	adjunct setup	what_no-gap_adj-front
744	0	17	.	End	what_no-gap_adj-front
745	0	18	<eos>	End	what_no-gap_adj-front
746	1	0	I	prefix	what_no-gap_adj-front
747	1	1	know	prefix	what_no-gap_adj-front
748	1	2	who	what	what_no-gap_adj-front
749	1	3	if	preposition	what_no-gap_adj-front
750	1	4	she	subject	what_no-gap_adj-front
751	1	5	got	verb	what_no-gap_adj-front
752	1	6	married	verb	what_no-gap_adj-front
753	1	7	to	verb	what_no-gap_adj-front
754	1	8	a	object	what_no-gap_adj-front
755	1	9	sailor	object	what_no-gap_adj-front
756	1	10	now	continuation	what_no-gap_adj-front
757	1	11	the	adjunct setup	what_no-gap_adj-front
758	1	12	girl	adjunct setup	what_no-gap_adj-front
759	1	13	would	adjunct setup	what_no-gap_adj-front
760	1	14	go	adjunct setup	what_no-gap_adj-front
761	1	15	crazy	adjunct setup	what_no-gap_adj-front
762	1	17	.	End	what_no-gap_adj-front
763	1	18	<eos>	End	what_no-gap_adj-front
764	2	0	I	prefix	what_no-gap_adj-front
765	2	1	know	prefix	what_no-gap_adj-front
766	2	2	what	what	what_no-gap_adj-front
767	2	3	before	preposition	what_no-gap_adj-front
768	2	4	he	subject	what_no-gap_adj-front
769	2	5	could	verb	what_no-gap_adj-front
770	2	6	do	verb	what_no-gap_adj-front
771	2	7	the	object	what_no-gap_adj-front
772	2	8	job	object	what_no-gap_adj-front
773	2	9	quickly	continuation	what_no-gap_adj-front
774	2	10	the	adjunct setup	what_no-gap_adj-front
775	2	11	man	adjunct setup	what_no-gap_adj-front
776	2	12	died	adjunct setup	what_no-gap_adj-front
777	2	14	.	End	what_no-gap_adj-front
778	2	15	<eos>	End	what_no-gap_adj-front
779	3	0	I	prefix	what_no-gap_adj-front
780	3	1	know	prefix	what_no-gap_adj-front
781	3	2	what	what	what_no-gap_adj-front
782	3	3	because	preposition	what_no-gap_adj-front
783	3	4	he	subject	what_no-gap_adj-front
784	3	5	was	verb	what_no-gap_adj-front
785	3	6	hit	verb	what_no-gap_adj-front
786	3	7	by	verb	what_no-gap_adj-front
787	3	8	a	object	what_no-gap_adj-front
788	3	9	car	object	what_no-gap_adj-front
789	3	10	yesterday	continuation	what_no-gap_adj-front
790	3	11	the	adjunct setup	what_no-gap_adj-front
791	3	12	boy	adjunct setup	what_no-gap_adj-front
792	3	13	went	adjunct setup	what_no-gap_adj-front
793	3	14	to	adjunct setup	what_no-gap_adj-front
794	3	15	the	adjunct setup	what_no-gap_adj-front
795	3	16	hospital	adjunct setup	what_no-gap_adj-front
796	3	18	.	End	what_no-gap_adj-front
797	3	19	<eos>	End	what_no-gap_adj-front
798	4	0	I	prefix	what_no-gap_adj-front
799	4	1	know	prefix	what_no-gap_adj-front
800	4	2	what	what	what_no-gap_adj-front
801	4	3	because	preposition	what_no-gap_adj-front
802	4	4	they	subject	what_no-gap_adj-front
803	4	5	wanted	verb	what_no-gap_adj-front
804	4	6	to	verb	what_no-gap_adj-front
805	4	7	see	verb	what_no-gap_adj-front
806	4	8	the	object	what_no-gap_adj-front
807	4	9	pyramids	object	what_no-gap_adj-front
808	4	10	together	continuation	what_no-gap_adj-front
809	4	11	the	adjunct setup	what_no-gap_adj-front
810	4	12	kids	adjunct setup	what_no-gap_adj-front
811	4	13	went	adjunct setup	what_no-gap_adj-front
812	4	14	abroad	adjunct setup	what_no-gap_adj-front
813	4	16	.	End	what_no-gap_adj-front
814	4	17	<eos>	End	what_no-gap_adj-front
815	0	0	I	prefix	what_gap_adj-front
816	0	1	know	prefix	what_gap_adj-front
817	0	2	who	what	what_gap_adj-front
818	0	3	before	preposition	what_gap_adj-front
819	0	4	he	subject	what_gap_adj-front
820	0	5	could	verb	what_gap_adj-front
821	0	6	meet	verb	what_gap_adj-front
822	0	7	with	verb	what_gap_adj-front
823	0	8	today	continuation	what_gap_adj-front
824	0	9	the	adjunct setup	what_gap_adj-front
825	0	10	neighbor	adjunct setup	what_gap_adj-front
826	0	11	would	adjunct setup	what_gap_adj-front
827	0	12	go	adjunct setup	what_gap_adj-front
828	0	13	home	adjunct setup	what_gap_adj-front
829	0	15	.	End	what_gap_adj-front
830	0	16	<eos>	End	what_gap_adj-front
831	1	0	I	prefix	what_gap_adj-front
832	1	1	know	prefix	what_gap_adj-front
833	1	2	who	what	what_gap_adj-front
834	1	3	if	preposition	what_gap_adj-front
835	1	4	she	subject	what_gap_adj-front
836	1	5	got	verb	what_gap_adj-front
837	1	6	married	verb	what_gap_adj-front
838	1	7	to	verb	what_gap_adj-front
839	1	8	now	continuation	what_gap_adj-front
840	1	9	the	adjunct setup	what_gap_adj-front
841	1	10	girl	adjunct setup	what_gap_adj-front
842	1	11	would	adjunct setup	what_gap_adj-front
843	1	12	go	adjunct setup	what_gap_adj-front
844	1	13	crazy	adjunct setup	what_gap_adj-front
845	1	15	.	End	what_gap_adj-front
846	1	16	<eos>	End	what_gap_adj-front
847	2	0	I	prefix	what_gap_adj-front
848	2	1	know	prefix	what_gap_adj-front
849	2	2	what	what	what_gap_adj-front
850	2	3	before	preposition	what_gap_adj-front
851	2	4	he	subject	what_gap_adj-front
852	2	5	could	verb	what_gap_adj-front
853	2	6	do	verb	what_gap_adj-front
854	2	7	quickly	continuation	what_gap_adj-front
855	2	8	the	adjunct setup	what_gap_adj-front
856	2	9	man	adjunct setup	what_gap_adj-front
857	2	10	died	adjunct setup	what_gap_adj-front
858	2	12	.	End	what_gap_adj-front
859	2	13	<eos>	End	what_gap_adj-front
860	3	0	I	prefix	what_gap_adj-front
861	3	1	know	prefix	what_gap_adj-front
862	3	2	what	what	what_gap_adj-front
863	3	3	because	preposition	what_gap_adj-front
864	3	4	he	subject	what_gap_adj-front
865	3	5	was	verb	what_gap_adj-front
866	3	6	hit	verb	what_gap_adj-front
867	3	7	by	verb	what_gap_adj-front
868	3	8	yesterday	continuation	what_gap_adj-front
869	3	9	the	adjunct setup	what_gap_adj-front
870	3	10	boy	adjunct setup	what_gap_adj-front
871	3	11	went	adjunct setup	what_gap_adj-front
872	3	12	to	adjunct setup	what_gap_adj-front
873	3	13	the	adjunct setup	what_gap_adj-front
874	3	14	hospital	adjunct setup	what_gap_adj-front
875	3	16	.	End	what_gap_adj-front
876	3	17	<eos>	End	what_gap_adj-front
877	4	0	I	prefix	what_gap_adj-front
878	4	1	know	prefix	what_gap_adj-front
879	4	2	what	what	what_gap_adj-front
880	4	3	because	preposition	what_gap_adj-front
881	4	4	they	subject	what_gap_adj-front
882	4	5	wanted	verb	what_gap_adj-front
883	4	6	to	verb	what_gap_adj-front
884	4	7	see	verb	what_gap_adj-front
885	4	8	together	continuation	what_gap_adj-front
886	4	9	the	adjunct setup	what_gap_adj-front
887	4	10	kids	adjunct setup	what_gap_adj-front
888	4	11	went	adjunct setup	what_gap_adj-front
889	4	12	abroad	adjunct setup	what_gap_adj-front
890	4	14	.	End	what_gap_adj-front
891	4	15	<eos>	End	what_gap_adj-front
